542	519230	h	1	3	74	3094	2	26	5	285.349
543	852730	x	0	1	17	1691	2	35	6	875.385
544	596937	z	0	3	69	2624	3	52	11	201.533
545	160022	u	1	3	68	3005	2	37	6	11.5383
546	924533	y	1	2	52	2397	2	39	5	587.521
547	468776	n	1	3	69	3768	3	48	11	489.703
548	430179	o	0	3	63	3595	3	45	9	368.238
549	970806	m	1	2	51	2097	3	46	8	182.452
550	465095	z	1	1	29	787	1	13	2	426.038
551	412378	w	1	2	52	2012	2	29	5	226.617
552	759796	y	0	2	56	2091	3	53	8	545.287
553	643623	i	0	1	20	272	3	52	9	371.48
554	457394	z	0	3	63	3112	2	37	4	87.3316
555	782422	z	0	2	55	2441	3	57	8	3.63168
556	37620	x	0	2	58	2063	1	12	1	854.656
557	197282	f	0	3	88	3876	2	39	4	605.14
558	590218	p	0	1	10	1458	3	48	10	410.356
559	847364	f	0	1	27	1766	3	54	11	332.829
560	857632	o	1	2	59	2011	3	48	11	460.331
561	777814	f	1	1	40	1322	3	49	10	373.614
562	327538	r	1	2	53	2174	10	183	39	825.109
563	611061	y	0	3	62	2584	2	30	7	154.001
564	290166	d	1	1	17	460	1	9	0	37.1191
565	861057	n	1	1	5	1616	3	45	9	145.034
566	586335	s	0	2	55	2361	1	5	1	494.015
567	906107	w	1	3	96	3516	1	14	2	302.547
568	905857	j	1	3	76	3566	1	4	3	319.305
569	564356	e	0	3	72	2909	8	150	31	200.889
570	346390	t	1	2	60	2091	2	38	5	314.76
571	172082	m	0	2	57	2137	1	8	0	202.68
572	437755	j	1	1	10	1137	1	16	3	54.8832
573	421258	t	1	2	57	2063	2	39	4	849.605
574	318883	q	1	3	62	3536	3	51	8	34.5548
575	762462	o	1	2	51	2364	10	183	39	179.18
576	471922	o	1	1	31	778	1	11	0	719.389
577	772580	w	0	1	41	200	3	60	8	84.6732
578	102400	q	1	1	14	63	1	13	1	252.452
579	959421	a	1	2	52	2228	1	7	2	670.148
580	177812	w	0	2	58	2002	3	55	8	10.9906
581	718469	v	1	3	78	3594	3	50	8	550.341
582	577049	b	1	1	47	1728	2	22	6	767.816
583	688256	g	1	3	65	3599	3	44	9	286.28
584	501751	a	1	2	58	2107	2	34	7	688.141
585	588430	b	1	2	51	2431	5	86	16	926.507
586	803100	l	0	3	62	3402	3	43	11	134.895
587	183118	t	0	3	71	3001	2	32	5	393.104
588	896506	e	1	3	96	2628	3	48	9	5.58701
589	900912	u	0	1	19	80	3	49	11	255.277
590	445259	w	1	3	85	3887	6	120	21	302.066
591	818807	c	1	3	90	3147	3	57	9	672.386
592	799670	f	0	1	49	1651	3	58	9	582.123
593	749095	w	0	1	47	919	3	44	11	463.996
594	375370	l	1	3	74	2832	3	48	9	831.51
595	180953	g	1	2	59	2333	1	17	2	658.133
596	235320	z	0	1	12	1807	1	10	0	245.436
597	41347	n	1	2	59	2316	3	50	10	525.145
598	115758	z	1	2	59	2070	1	20	0	659.382
599	233031	t	0	3	96	2708	4	71	13	942.443
600	639136	p	0	2	55	2293	2	26	5	505.242
601	606014	r	0	2	52	2272	6	119	20	757.604
602	43268	o	0	2	54	2094	3	50	8	137.034
603	135024	i	1	3	71	3609	2	40	7	867.565
604	171348	e	1	1	1	73	8	150	30	456.811
605	629433	h	1	3	97	3954	2	36	5	775.881
606	230750	p	1	3	95	3818	1	10	0	535.053
607	630162	u	1	1	23	1545	1	5	0	946
608	429357	v	0	2	56	2061	3	54	10	267.371
609	708176	k	0	1	48	1447	1	18	0	779.559
610	48932	u	0	1	6	1797	1	13	3	985.685
611	407141	x	0	1	7	676	2	39	4	61.6995
612	983237	j	0	3	68	2636	3	54	11	921.664
613	403569	d	0	2	57	2024	2	24	7	164.713
614	329819	o	1	2	52	2123	2	26	6	937.558
615	541626	h	1	1	11	1189	1	3	3	818.521
616	886938	r	0	1	10	404	1	1	0	110.789
617	36728	z	1	3	61	3410	3	56	9	669.184
618	978425	f	0	3	64	3983	1	13	1	724.406
619	93882	q	1	3	62	3060	1	9	2	345.54
620	485276	c	0	3	98	3872	9	178	34	519.477
621	848229	y	1	2	53	2052	1	5	2	134.694
622	805507	o	1	1	50	1111	1	7	3	849.388
623	671928	s	0	2	56	2216	3	42	9	34.8256
624	313887	t	1	2	59	2221	1	19	3	832.814
625	105086	i	1	2	53	2269	2	29	5	822.618
626	741026	z	0	2	52	2266	3	51	9	474.872
627	181371	v	1	1	35	1292	2	23	5	956.412
628	423342	v	1	3	91	3894	2	36	4	723.104
629	215886	g	1	2	54	2133	3	55	8	195.676
630	724317	u	1	2	52	2436	2	25	6	325.031
631	788025	q	0	3	82	3001	2	29	5	221.981
632	839219	y	1	3	69	3561	1	11	0	457.13
633	983304	b	0	3	95	3683	3	45	9	426.829
634	715422	d	1	1	48	1433	1	14	1	39.7366
635	853055	j	0	1	7	1475	3	56	9	109.039
636	613399	a	0	1	9	1836	1	15	2	510.58
637	316077	d	1	2	55	2378	1	5	2	530.348
638	563077	d	1	2	55	2156	2	25	7	891.438
639	399200	j	0	2	53	2202	1	12	3	402.82
640	193348	k	1	1	17	1310	1	4	1	218.212
641	490144	b	1	2	60	2369	1	15	0	533.201
642	515452	u	1	2	57	2079	3	54	9	501.576
643	982536	s	0	3	66	3684	5	92	19	596.836
644	30972	f	0	2	58	2251	9	166	34	922.52
645	797217	r	0	3	83	3555	1	4	3	432.881
646	437576	v	1	3	84	3287	2	24	6	967.108
647	181943	l	1	2	54	2451	1	18	1	866.957
648	953350	f	1	1	29	1977	10	184	38	497.572
649	686091	o	1	1	8	1626	1	3	1	486.368
650	387302	k	1	1	11	88	4	62	12	911.614
651	498366	t	1	1	13	1524	1	6	2	892.242
652	918861	j	1	3	61	3174	3	49	9	645.913
653	857108	p	0	3	86	2881	2	28	6	841.414
654	636721	c	0	1	49	1709	1	1	0	225.575
655	234082	w	1	3	75	3057	1	20	3	788.321
656	305467	k	1	2	59	2009	6	119	22	479.528
657	435015	e	1	2	60	2183	10	193	36	770.142
658	781573	y	1	2	55	2364	3	55	9	272.857
659	908472	k	1	3	90	3198	3	55	9	811.399
660	177267	h	1	2	59	2340	3	57	11	937.434
661	446100	m	1	3	90	3752	8	155	31	926.247
662	438686	v	1	1	37	1832	1	17	3	968.009
663	332095	z	0	2	52	2187	3	54	11	485.14
664	755419	v	1	1	35	1236	2	25	4	564.642
665	938185	y	1	1	32	1165	2	27	7	318.854
666	975510	q	1	1	1	557	2	33	5	299.647
667	173450	m	1	3	94	3788	3	47	11	672.308
668	479463	j	0	3	63	2886	2	25	7	41.5859
669	934150	z	0	1	33	1846	1	12	2	47.4754
670	918797	p	1	2	60	2094	3	56	10	93.7045
671	891020	s	1	1	20	1635	1	4	1	773.784
672	986825	g	1	3	81	3610	3	58	9	314.651
673	336751	s	1	1	26	60	2	31	4	110.424
674	899571	t	1	3	65	3543	2	30	6	149.132
675	455332	k	1	3	76	2749	3	60	10	448.065
676	622208	v	0	3	77	3693	2	35	7	924.238
677	661555	e	0	1	1	902	3	41	11	86.086
678	847542	w	1	3	93	3177	1	15	1	21.1932
679	194509	a	1	1	16	1207	5	92	18	484.041
680	284429	k	1	2	54	2350	3	53	11	665.011
681	835608	h	0	3	100	3618	8	158	30	154.613
682	579650	d	0	3	64	2877	1	9	2	481.27
683	712374	k	1	3	68	2870	2	24	6	971.544
684	746674	m	1	3	61	3284	1	12	3	792.343
685	908369	q	1	2	55	2390	1	14	1	359.723
686	869533	h	0	3	96	2942	3	47	8	122.543
687	578726	v	0	1	8	1238	3	43	11	333.603
688	859947	i	1	2	51	2104	2	25	7	698.923
689	803745	h	1	2	52	2244	3	57	8	524.389
690	398745	z	1	1	3	1782	2	29	4	715.618
691	391832	w	0	3	79	2504	2	36	7	458.595
692	601641	q	1	3	91	3556	3	59	11	816.663
693	660797	h	1	3	96	2569	2	37	5	508.912
694	287328	z	1	3	77	3106	9	162	34	298.872
695	135917	a	1	3	65	3033	2	32	4	315.684
696	694183	a	0	3	67	3669	3	45	8	100.742
697	176057	z	0	2	51	2100	1	13	1	799.292
698	694288	z	1	3	68	2779	3	53	11	765.092
699	904559	t	1	2	52	2129	1	10	1	142.914
700	960584	s	0	1	2	440	1	18	3	411.299
701	696842	y	1	1	36	903	2	29	7	434.729
702	487835	g	1	3	61	2517	9	165	33	215.535
703	489155	i	0	2	56	2076	3	52	11	91.6662
704	633554	n	1	2	57	2476	2	35	5	50.0652
705	445768	p	1	2	51	2500	3	51	8	475.218
706	991644	n	1	2	55	2145	3	46	11	158.28
707	215164	v	0	3	82	3646	10	198	38	199.711
708	550865	x	1	3	63	3414	2	25	6	989.42
709	177910	n	1	3	66	3963	3	42	10	658.161
710	715578	u	0	3	99	2673	1	7	1	740.302
711	262830	x	1	3	79	2730	3	58	10	232.208
712	725095	b	0	3	100	3397	2	21	6	519.019
713	160473	f	0	2	59	2452	2	38	5	584.633
714	933312	u	0	2	53	2442	1	10	3	454.739
715	791563	w	1	3	66	2635	2	34	7	226.999
716	175626	c	0	2	57	2286	6	105	22	675.286
717	525189	d	1	2	57	2497	1	7	1	699.372
718	352161	a	0	2	52	2170	2	33	5	802.13
719	399953	e	0	2	51	2391	8	145	31	51.0711
720	351907	o	0	3	90	3857	1	17	0	269.078
721	387836	s	1	2	57	2346	1	11	2	484.498
722	960375	n	1	1	40	980	1	12	0	763.492
723	3168	l	1	2	51	2051	1	2	0	684.326
724	473678	l	0	1	32	916	3	42	9	192.49
725	176502	m	1	1	29	1621	2	30	4	833.019
726	544893	o	0	1	21	766	2	33	5	370.777
727	656614	d	1	2	54	2356	3	41	9	640.895
728	529435	i	0	3	90	3621	3	47	8	740.53
729	83155	d	1	1	41	1591	10	191	39	548.968
730	511690	z	0	3	80	3702	3	56	8	554.631
731	676615	w	1	1	26	565	1	13	0	255.453
732	391903	n	1	2	56	2249	3	58	11	46.7732
733	117986	q	0	2	52	2307	2	25	4	908.497
734	104025	a	0	1	25	1128	4	74	15	243.313
735	362416	k	0	2	53	2151	2	25	5	204.201
736	9876	e	1	3	76	3403	3	48	8	598.56
737	997813	f	1	2	59	2479	2	25	5	248.583
738	933891	c	1	3	99	2670	3	53	8	919.752
739	263950	t	0	2	59	2207	1	5	1	77.4073
740	984938	y	1	2	56	2248	1	1	0	874.967
741	571151	d	0	2	54	2444	1	19	3	845.996
742	660545	n	0	1	15	1531	3	42	11	267.022
743	842860	b	0	1	11	281	3	46	11	882.554
744	86999	j	1	3	75	3524	2	28	7	407.621
745	893303	s	1	1	14	209	2	29	7	794.505
746	243243	q	1	2	54	2258	3	59	10	161.662
747	51534	z	1	3	62	2598	1	2	3	364.976
748	148435	r	1	1	9	1509	1	15	2	213.564
749	374636	s	0	2	51	2324	7	124	27	49.0848
750	968889	i	0	3	84	3351	3	52	9	717.315
751	917398	d	1	3	83	3824	2	26	7	995.106
752	740680	c	1	1	42	55	2	27	4	537.655
753	375473	c	0	2	57	2055	1	20	3	389.925
754	470939	m	1	2	52	2084	3	51	10	416.61
755	960231	w	0	2	54	2004	1	18	3	479.824
756	393575	v	1	3	95	3334	2	33	6	82.9164
757	576310	v	1	1	11	818	1	2	1	576.124
758	914796	z	0	2	56	2129	3	57	10	837.512
759	56161	c	0	3	61	3049	2	32	5	924.384
760	119888	j	1	1	1	1004	2	31	7	536.937
761	301600	q	0	1	30	99	2	37	6	769.578
762	296460	k	0	2	60	2338	7	128	27	760.472
763	250173	x	0	2	53	2012	2	40	6	829.534
764	972925	g	1	2	59	2018	2	27	5	904.831
765	487834	i	1	2	55	2331	2	28	4	281.632
766	390555	t	1	3	74	3653	2	25	7	219.81
767	351512	y	0	1	23	273	3	49	9	972.319
768	772734	e	0	2	57	2017	3	43	11	889.182
769	479603	f	1	2	60	2359	2	28	7	309.847
770	593187	c	1	2	60	2270	2	33	5	425.315
771	272897	l	0	1	43	858	2	28	6	75.7237
772	687401	v	0	3	69	2816	1	20	0	550.672
773	148641	a	1	1	47	1818	3	58	11	640.437
774	817221	c	1	2	55	2150	6	111	20	275.169
775	766967	c	1	1	48	1618	2	33	6	272.326
776	987656	x	0	2	58	2404	3	58	10	526.197
777	785759	t	1	3	65	3522	1	3	0	414.578
778	815488	f	0	1	1	1619	1	3	2	137.885
779	432940	e	1	1	21	175	7	123	26	972.231
780	281693	p	1	3	82	2534	3	45	11	872.112
781	581310	o	0	1	37	1768	2	36	6	860.966
782	252764	k	0	2	55	2352	2	26	5	99.2146
783	499876	z	0	2	53	2443	3	57	8	578.87
784	74111	n	0	1	8	919	3	60	11	631.725
785	396034	f	1	1	29	1579	1	18	0	227.574
786	833335	g	1	1	17	664	3	52	10	970.105
787	554803	r	1	1	7	1826	2	38	7	753.101
788	374698	p	1	2	57	2172	1	1	3	190.912
789	663494	a	0	2	52	2252	2	35	4	509.392
790	348582	c	0	3	63	3990	2	38	4	198.005
791	877756	p	0	2	53	2456	2	36	7	622.435
792	257706	p	0	2	53	2372	3	52	9	827.307
793	555312	v	1	2	53	2196	9	171	34	14.2031
794	710923	y	1	2	52	2259	2	32	5	749.85
795	723709	c	0	3	75	3508	1	5	2	127.06
796	501528	v	1	3	70	2700	1	17	1	843.756
797	12962	l	1	1	45	449	3	51	10	360.34
798	240905	q	0	1	49	572	1	7	0	258.464
799	12280	a	0	2	57	2156	1	13	3	530.444
800	176037	r	0	1	3	533	3	51	8	554.441
801	492856	j	0	2	54	2453	2	23	4	120.077
802	130282	p	1	2	54	2494	3	46	11	691.393
803	241062	e	1	3	73	3271	2	33	7	275.867
804	500502	o	0	3	65	2814	2	33	7	837.401
805	190793	q	0	1	7	1515	1	6	0	480.794
806	700731	a	1	1	38	1278	1	15	0	90.678
807	24504	d	0	2	58	2369	1	4	2	198.536
808	788437	c	0	3	71	2525	2	30	7	480.336
809	14024	p	1	2	58	2390	1	7	3	789.465
810	541587	w	1	1	9	87	1	7	0	760.746
811	851194	f	1	3	69	2924	2	35	4	632.05
812	858754	e	0	1	12	1786	3	60	9	587.319
813	64900	i	1	3	99	2860	4	77	14	116.628
814	172629	l	1	3	73	3105	3	43	11	74.9272
815	300850	k	0	1	38	444	1	5	0	564.353
816	88215	g	1	2	60	2226	3	52	10	870.011
817	272097	s	1	3	63	2782	3	42	9	432.426
818	785023	e	1	3	84	2804	1	7	3	665.693
819	302092	w	0	1	3	1640	1	14	0	128.692
820	924899	x	0	2	52	2386	1	3	1	645.039
821	170926	e	1	3	97	3011	2	35	7	622.181
822	988312	i	1	2	53	2221	3	48	10	766.871
823	803012	g	1	3	68	3280	1	2	0	637.845
824	267053	t	1	1	13	985	2	33	7	463.912
825	966185	c	1	1	20	612	1	15	3	767.438
826	330888	w	1	3	90	3950	2	35	5	312.214
827	380703	u	1	2	59	2108	1	10	3	671.763
828	313892	h	1	1	45	177	3	45	9	105.449
829	282172	o	0	2	60	2306	3	43	8	167.326
830	249306	z	0	1	5	1037	2	23	7	971.882
831	421942	v	0	2	56	2060	1	6	2	541.756
832	289354	t	1	1	50	570	1	20	3	807.733
833	571454	f	1	3	71	2675	1	14	2	378.533
834	997993	w	0	3	89	3526	2	39	6	574.663
835	366723	s	0	1	41	316	2	39	6	120.497
836	192438	c	1	2	51	2343	2	32	6	564.817
837	874694	p	1	3	86	3403	2	23	6	636.261
838	639498	q	1	3	68	3249	10	181	38	975.06
839	833469	b	1	3	83	2837	3	46	11	291.678
840	227308	n	1	3	66	2555	8	155	28	668.213
841	653299	h	0	2	60	2088	1	18	1	661.756
842	124919	u	1	2	58	2427	2	34	7	253.351
843	63836	h	1	2	55	2164	3	57	8	943.047
844	793740	s	0	2	55	2033	2	36	7	452.025
845	182528	v	1	2	60	2064	3	45	10	624.993
846	250324	x	0	3	63	3848	1	4	1	116.658
847	668093	h	0	2	53	2027	1	20	0	678.09
848	666870	o	1	3	70	3928	3	52	11	145.884
849	872800	s	1	3	68	3597	1	5	1	142.973
850	952913	n	0	3	68	3568	2	24	7	927.654
851	75753	o	0	2	53	2364	1	10	0	562.551
852	786995	h	1	3	62	3837	3	52	9	274.576
853	798215	b	0	3	83	3931	2	23	5	477.743
854	434976	y	0	3	85	2519	2	29	4	961.422
855	618139	v	1	2	54	2474	2	21	5	608.001
856	671181	g	1	3	93	2612	3	52	11	24.7736
857	369834	y	0	2	58	2122	3	44	9	744.808
858	989816	a	0	1	37	616	2	28	4	726.106
859	656131	y	1	2	53	2258	2	35	5	787.654
860	98552	l	0	2	56	2472	2	27	7	530.036
861	319668	b	1	1	50	1763	2	26	7	496.023
862	662850	m	0	2	58	2377	2	22	7	309.476
863	367499	e	1	2	55	2382	3	41	9	659.224
864	574304	e	0	3	77	3457	1	14	3	679.991
865	614383	k	0	3	91	2522	1	3	2	261.366
866	775687	z	1	1	23	919	3	50	9	496.002
867	312659	n	1	1	3	849	1	5	3	475.847
868	567041	w	1	2	53	2164	1	12	2	803.306
869	164377	h	1	2	57	2105	3	42	11	906.843
870	308823	f	0	1	39	348	6	111	22	182.544
871	20751	d	0	2	53	2065	2	26	7	267.657
872	503823	c	1	2	58	2030	3	53	9	525.011
873	864425	c	0	1	50	681	2	35	7	900.936
874	25420	m	1	3	65	3372	2	21	7	104.398
875	623723	k	0	1	3	507	3	60	11	18.8443
876	715915	o	0	3	96	3527	2	38	5	435.583
877	837436	w	1	1	28	731	1	13	1	32.0847
878	247220	w	0	1	6	556	2	24	4	933.103
879	662807	q	0	1	28	1407	2	25	6	797.836
880	226546	j	1	1	39	967	3	52	9	735.962
881	306159	l	1	3	96	3129	3	50	11	852.073
882	791432	r	1	3	89	3575	3	46	9	530.884
883	567745	b	1	3	79	3846	1	9	3	476.327
884	631966	a	1	3	93	3413	3	56	10	73.408
885	768690	r	1	2	59	2098	2	38	5	562.603
886	673268	p	1	1	34	535	1	12	0	767.498
887	340474	y	0	3	87	2895	10	199	36	826.405
888	381696	h	1	1	13	962	2	31	6	186.718
889	169625	k	1	2	58	2424	3	50	9	289.751
890	848664	g	1	1	4	339	3	52	11	125.172
891	771470	q	1	2	57	2426	3	52	11	170.388
892	715299	w	1	1	3	431	2	24	6	218.881
893	728959	d	1	3	95	2934	3	48	10	290.937
894	785267	e	1	2	57	2350	3	49	10	224.655
895	774091	l	1	1	44	1051	1	13	3	613.08
896	39651	e	1	2	53	2044	5	83	16	195.117
897	330678	a	0	1	31	25	1	9	2	503.213
898	502007	r	0	2	60	2014	1	13	3	492.188
899	210946	r	1	3	68	3711	3	41	11	940.195
900	854904	o	1	1	45	35	2	35	6	860.597
901	57785	f	1	1	27	245	2	31	7	68.0469
902	663435	d	1	3	83	3457	3	47	11	472.078
903	216057	v	1	1	3	1864	10	183	38	814.311
904	122019	j	0	3	79	2997	10	194	37	672.084
905	709360	r	1	3	80	3514	2	38	6	649.139
906	80386	u	1	1	12	1611	1	5	1	938.502
907	410153	h	1	2	52	2055	2	25	4	962.93
908	961198	o	1	2	55	2242	3	54	11	559.999
909	908932	y	1	3	72	3463	1	11	0	85.1434
910	5342	c	1	2	52	2258	3	48	8	183.687
911	221237	c	1	3	94	2852	2	37	6	892.118
912	835044	t	1	2	56	2126	1	13	2	54.2112
913	127964	c	1	3	66	3099	3	55	11	694.621
914	491106	i	1	3	99	3859	1	4	3	22.6603
915	851039	p	1	1	7	78	3	44	8	175.208
916	719942	b	0	3	67	3948	9	167	35	324.305
917	601436	v	0	3	82	3737	2	26	4	154.547
918	467820	u	0	3	64	3208	3	52	9	139.087
919	640242	f	0	2	54	2489	3	52	11	229.598
920	854170	y	1	1	44	1934	1	11	1	254.115
921	910548	e	1	2	52	2084	6	110	22	617.483
922	31367	x	0	2	59	2197	1	2	1	645.433
923	797591	o	1	2	53	2137	2	26	4	444.103
924	32343	u	0	1	36	1785	10	191	38	757.8
925	352445	w	1	3	66	3078	2	36	7	726.068
926	17437	a	0	3	66	3541	2	40	5	369.802
927	261012	k	0	1	35	340	3	42	8	668.717
928	124264	w	1	1	50	556	2	26	7	733.992
929	200515	r	0	3	83	2822	4	79	13	751.236
930	18122	b	1	2	54	2007	1	18	0	997.231
931	468471	b	1	2	56	2159	3	55	8	146.349
932	684824	h	1	1	44	1130	8	152	30	746.836
933	71095	h	0	2	59	2483	2	25	6	643.351
934	798420	u	1	2	52	2323	1	17	0	874.636
935	999402	p	1	1	35	928	3	52	8	279.518
936	861538	g	0	2	59	2302	1	13	2	941.288
937	227924	g	0	3	63	2508	3	46	10	274.557
938	481357	o	0	3	98	2759	1	13	1	501.158
939	969867	j	1	1	9	1141	1	15	0	786.594
940	280977	q	1	3	78	3563	9	170	33	205.594
941	422038	f	1	1	40	368	2	31	6	923.351
942	753512	r	0	1	21	966	3	59	9	192.639
943	682239	p	0	1	27	195	2	38	7	718.74
944	871035	d	0	1	1	750	2	27	4	982.595
945	471112	d	1	3	70	3085	2	33	4	28.7564
946	308449	n	1	2	52	2094	2	26	6	761.381
947	535002	d	1	3	96	3016	2	34	5	643.07
948	78744	e	0	2	60	2373	1	17	2	193.124
949	838576	h	1	2	58	2411	1	5	0	201.867
950	779614	z	0	3	86	2888	3	42	11	355.689
951	71739	d	1	1	19	23	1	10	2	519.853
952	175473	p	0	1	49	192	2	36	4	475.803
953	827058	w	1	1	8	1473	3	59	8	589.995
954	42950	v	1	3	95	2585	1	4	3	973.286
955	9938	f	1	1	35	116	2	30	7	611.839
956	186228	c	1	2	58	2292	2	34	5	496.339
957	977190	m	1	2	57	2305	1	12	2	826.607
958	783176	w	0	3	80	2627	2	27	4	543.766
959	75540	t	1	1	6	171	3	46	11	129.337
960	767911	i	0	2	55	2451	3	51	11	178.949
961	590176	t	0	2	52	2178	3	44	10	932.782
962	261680	f	0	1	38	1618	1	16	1	471.182
963	156330	k	1	2	59	2158	10	199	39	637.848
964	302952	u	1	1	3	1716	2	32	7	900.226
965	90215	c	0	3	85	2562	9	161	34	372.782
966	339053	f	1	2	52	2495	1	5	1	673.471
967	22353	e	1	1	11	1652	1	3	3	480.245
968	481260	b	0	3	77	3248	1	8	1	924.567
969	193718	d	1	2	60	2190	2	34	6	975.897
970	893040	g	1	2	59	2195	1	6	1	258.89
971	165386	n	0	1	27	1066	2	21	7	470.012
972	487310	i	1	1	33	1	2	30	5	688.477
973	236361	e	1	2	58	2317	3	55	8	793.634
974	611329	e	1	3	94	3796	2	32	4	102.969
975	606529	r	0	1	50	1188	2	37	4	390.347
976	565112	m	0	3	74	3441	7	121	25	118.671
977	500861	x	1	1	18	197	10	198	36	291.811
978	467693	n	0	2	57	2256	1	5	0	791.298
979	341504	c	1	1	49	1364	1	12	0	987.51
980	77454	s	1	1	15	25	2	24	4	774.107
981	415093	x	1	2	60	2493	3	53	10	156.268
982	392171	l	0	3	93	2797	5	99	16	17.418
983	744137	q	1	2	55	2323	1	4	1	829.961
984	149189	u	0	2	53	2079	1	10	1	600.677
985	581755	c	1	3	70	3668	2	22	7	201.849
986	475058	t	0	3	82	3521	3	55	11	716.337
987	471896	l	0	3	99	2888	2	38	5	421.023
988	126263	u	0	1	12	379	3	44	8	345.011
989	602260	p	0	1	13	1659	1	20	3	800.962
990	771756	a	0	3	88	3337	1	14	2	459.846
991	632152	u	1	2	53	2299	1	2	0	811.597
992	515793	t	0	3	81	3963	2	38	4	624.827
993	461303	g	1	1	4	329	1	12	0	86.8746
994	100754	p	0	1	26	64	1	13	1	644.644
995	530040	v	1	3	81	3339	1	15	2	463.267
996	121006	h	1	1	29	1051	3	46	8	323.596
997	681563	y	0	2	58	2113	3	44	9	486.313
998	463720	q	1	1	45	1778	2	39	4	737.657
999	801704	q	1	2	53	2186	2	37	4	906.635
1000	816502	m	1	3	89	2667	3	43	10	845.053
