887	474544	1	16	6.8	1837
888	253521	2	39	191.7	5141
889	440735	1	3	70.15	5003
890	781113	2	26	200	739
891	265067	1	8	18.6	7785
892	257608	2	31	172.45	5827
893	980110	2	23	193.85	1058
894	564532	3	57	262.5	3021
895	871720	2	28	191.85	446
896	886442	1	5	81.85	6465
897	868163	3	52	216.7	3722
898	510901	3	51	284.05	1357
899	807183	3	44	245.9	1521
900	295442	2	31	187.5	4394
901	477979	3	51	253.45	3695
902	884586	1	7	48.4	3042
903	310388	2	24	162.6	2328
904	386605	1	1	34.6	8302
905	843767	3	58	252.1	5900
906	783044	1	16	46.65	2066
907	640471	1	16	18.55	7569
908	289447	3	43	213.9	2832
909	244049	2	37	112.1	8480
910	894502	10	200	977.1	3579
911	805703	3	54	246.9	6579
912	132730	2	22	134.6	1166
913	278911	1	19	20.85	2947
914	868825	2	22	167.3	2044
915	259063	2	22	175.55	7574
916	550461	1	16	86.45	2819
917	547749	1	20	93.2	8486
918	143367	3	56	287.8	382
919	428976	1	8	49.15	459
920	608265	3	43	256.2	7316
921	573089	1	19	50.55	2100
922	276956	1	14	17.55	1325
923	301175	1	12	39.35	8766
924	987612	1	17	6.9	5923
925	113893	1	5	11.95	7981
926	975228	1	6	94.45	1574
927	773273	2	38	137.4	8740
928	514737	3	58	231.65	10000
929	747249	2	36	179.1	138
930	640963	3	50	238.3	5775
931	589461	2	21	111.15	5030
932	949454	3	56	242.4	6967
933	855041	3	54	289.15	7582
934	564430	2	30	181.5	8240
935	765306	1	14	45.05	8449
936	203892	2	38	162.8	9697
937	979660	1	4	83.85	7248
938	316089	2	34	186.15	4991
939	713895	3	59	221.2	1733
940	525444	2	40	187.8	5892
941	988816	2	24	103.55	1704
942	139989	2	32	127.25	1330
943	816752	3	42	207	3942
944	85692	1	4	93.55	8986
945	940383	2	22	133.7	4181
946	244185	1	16	77.65	229
947	962199	3	54	230.55	6311
948	423637	3	42	292.3	6147
949	827239	2	30	144.15	3507
950	357740	2	24	168.3	2843
951	313875	2	38	143.3	6236
952	403305	1	6	80.5	7691
953	358793	1	18	90.6	9659
954	597410	2	40	135.4	814
955	178692	2	24	127.45	4120
956	580738	1	14	21.2	3953
957	495010	2	36	167.6	3197
958	532885	1	16	63.05	4531
959	561339	3	51	226.5	3432
960	144669	2	23	128.5	7117
961	465432	1	6	12.55	414
962	926365	3	60	268.65	130
963	914146	1	20	20.25	9973
964	912335	1	7	23.9	8737
965	369205	9	178	874.25	3192
966	621647	3	54	289.65	8878
967	981595	1	4	56.9	6375
968	370651	6	116	527.45	3387
969	203201	3	52	271.55	9668
970	734000	3	50	253.85	2887
971	120895	1	18	74.85	6920
972	562760	2	26	102	9171
973	771127	3	58	254.75	9160
974	846371	7	136	667.1	2456
975	892931	1	6	33.5	7866
976	723403	1	19	34.45	4899
977	398704	1	3	16.15	8796
978	583531	1	17	0.4	296
979	752740	2	22	194.3	8819
980	800233	2	37	114.15	9427
981	495650	2	36	142.45	2711
982	695313	3	60	276.05	8420
983	706216	3	59	233.5	8959
984	79708	3	46	270.2	8718
985	14556	2	23	141.25	7248
986	83652	2	39	151.45	1131
987	917135	3	59	252.8	2443
988	108192	1	1	50.3	7856
989	805578	1	4	14.2	6560
990	659448	3	58	290.1	1046
991	829685	1	11	79.1	9606
992	890822	3	60	297	3933
993	183877	3	46	233.75	6429
994	335852	2	39	139.65	556
995	557484	2	30	106.25	2432
996	632482	1	12	13.65	1682
997	854413	1	5	11.65	1365
998	305117	1	20	51.95	2228
999	583278	3	49	246.4	4904
1000	750919	2	37	153.7	2149
